,Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind_Speed,Wind_Pres,Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
32951,1978281N18304,1978,20, NA, NA,JULIET,1978-10-09 18:00, TS,20.3,-64.2,45,1006,atcf,50.43600000000001,26.919,main
32952,1978281N18304,1978,20, NA, NA,JULIET,1978-10-10 0:00, TS,20.9,-65.4,45,1006,atcf,50.43600000000001,26.919,main
32953,1978281N18304,1978,20, NA, NA,JULIET,1978-10-10 6:00, TS,21.7,-67.0,45,1006,atcf,50.43600000000001,26.919,main
32954,1978281N18304,1978,20, NA, NA,JULIET,1978-10-10 12:00, TS,22.8,-68.8,45,1006,atcf,50.43600000000001,26.919,main
32955,1978281N18304,1978,20, NA, NA,JULIET,1978-10-10 18:00, TS,24.3,-70.1,45,1006,atcf,50.43600000000001,26.919,main
32956,1978281N18304,1978,20, NA, NA,JULIET,1978-10-11 0:00, TS,26.2,-70.9,45,1006,atcf,50.43600000000001,26.919,main
32957,1978281N18304,1978,20, NA, NA,JULIET,1978-10-11 6:00, TS,28.3,-71.0,40,1006,atcf,42.727,26.919,main
32958,1978281N18304,1978,20, NA, NA,JULIET,1978-10-11 12:00, TS,30.2,-69.9,35,1006,atcf,32.623000000000005,26.919,main
32990,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-28 18:00, TS,23.5,-72.7,30,1008,atcf,17.645,15.950999999999999,main
32991,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-29 0:00, TS,24.2,-73.2,40,1002,atcf,42.727,45.641999999999996,main
32993,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-29 12:00, TS,25.7,-73.7,55,998,atcf,64.41199999999999,57.788999999999994,main
32994,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-29 18:00, TS,26.2,-74.1,65,995,atcf,74.042,63.38,main
32997,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-30 12:00, TS,28.9,-72.6,70,990,atcf,78.944,71.294,main
32998,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-30 18:00, TS,29.3,-72.3,65,998,atcf,74.042,57.788999999999994,main
32999,1978302N24287,1978,23, NA, NA,KENDRA,1978-10-31 0:00, TS,30.0,-72.0,45,1006,atcf,50.43600000000001,26.919,main
33004,1978302N24287,1978,23, NA, NA,KENDRA,1978-11-01 6:00, ET,33.7,-68.2,30,1008,atcf,17.645,15.950999999999999,main
33005,1978302N24287,1978,23, NA, NA,KENDRA,1978-11-01 12:00, ET,35.2,-65.5,30,1006,atcf,17.645,26.919,main
33006,1978302N24287,1978,23, NA, NA,KENDRA,1978-11-01 18:00, ET,38.0,-60.5,40,1002,atcf,42.727,45.641999999999996,main
33011,1978302N24287,1978,23, NA, NA,KENDRA,1978-11-03 0:00, ET,46.0,-35.0,30,1004,atcf,17.645,38.284,main
33045,1979171N10315,1979,2, NA, NA,ANA,1979-06-19 12:00, TS,10.0,-45.0,25,1011,atcf,5.031000000000001,3.78,main
33046,1979171N10315,1979,2, NA, NA,ANA,1979-06-19 18:00, TS,10.2,-46.0,25,1011,atcf,5.031000000000001,3.78,main
33047,1979171N10315,1979,2, NA, NA,ANA,1979-06-20 0:00, TS,10.5,-47.0,25,1010,atcf,5.031000000000001,5.681,main
33048,1979171N10315,1979,2, NA, NA,ANA,1979-06-20 6:00, TS,10.9,-48.1,25,1010,atcf,5.031000000000001,5.681,main
33049,1979171N10315,1979,2, NA, NA,ANA,1979-06-20 12:00, TS,11.3,-49.2,25,1010,atcf,5.031000000000001,5.681,main
33050,1979171N10315,1979,2, NA, NA,ANA,1979-06-20 18:00, TS,11.8,-50.2,25,1009,atcf,5.031000000000001,9.984,main
33051,1979171N10315,1979,2, NA, NA,ANA,1979-06-21 0:00, TS,12.3,-51.1,30,1009,atcf,17.645,9.984,main
33052,1979171N10315,1979,2, NA, NA,ANA,1979-06-21 6:00, TS,12.9,-51.9,30,1008,atcf,17.645,15.950999999999999,main
33053,1979171N10315,1979,2, NA, NA,ANA,1979-06-21 12:00, TS,13.5,-52.7,30,1008,atcf,17.645,15.950999999999999,main
33054,1979171N10315,1979,2, NA, NA,ANA,1979-06-21 18:00, TS,13.9,-53.5,30,1007,atcf,17.645,21.551,main
33055,1979171N10315,1979,2, NA, NA,ANA,1979-06-22 0:00, TS,14.2,-54.7,35,1007,atcf,32.623000000000005,21.551,main
33056,1979171N10315,1979,2, NA, NA,ANA,1979-06-22 6:00, TS,14.2,-55.8,40,1005,atcf,42.727,32.311,main
33057,1979171N10315,1979,2, NA, NA,ANA,1979-06-22 12:00, TS,14.2,-56.9,50,1006,atcf,58.681999999999995,26.919,main
33058,1979171N10315,1979,2, NA, NA,ANA,1979-06-22 18:00, TS,14.1,-58.3,40,1008,atcf,42.727,15.950999999999999,main
33059,1979171N10315,1979,2, NA, CS,ANA,1979-06-23 0:00, TS,14.1,-59.8,35,1010,atcf,32.623000000000005,5.681,main
33060,1979171N10315,1979,2, NA, CS,ANA,1979-06-23 6:00, TS,14.0,-61.3,30,1012,atcf,17.645,2.14,main
33061,1979171N10315,1979,2, NA, CS,ANA,1979-06-23 12:00, TS,14.0,-62.8,25,1012,atcf,5.031000000000001,2.14,main
33062,1979171N10315,1979,2, NA, CS,ANA,1979-06-23 18:00, TS,14.0,-64.5,25,1012,atcf,5.031000000000001,2.14,main
33063,1979171N10315,1979,2, NA, CS,ANA,1979-06-24 0:00, TS,14.0,-66.2,25,1012,atcf,5.031000000000001,2.14,main
33085,1979191N22264,1979,4, NA, GM,BOB,1979-07-09 12:00, TS,22.0,-96.0,20,1012,atcf,0.8740000000000001,2.14,main
33086,1979191N22264,1979,4, NA, GM,BOB,1979-07-09 18:00, TS,22.5,-95.3,25,1010,atcf,5.031000000000001,5.681,main
33087,1979191N22264,1979,4, NA, GM,BOB,1979-07-10 0:00, TS,23.0,-94.6,30,1007,atcf,17.645,21.551,main
33088,1979191N22264,1979,4, NA, GM,BOB,1979-07-10 6:00, TS,23.5,-93.8,35,1004,atcf,32.623000000000005,38.284,main
33089,1979191N22264,1979,4, NA, GM,BOB,1979-07-10 12:00, TS,24.0,-93.0,50,998,atcf,58.681999999999995,57.788999999999994,main
33090,1979191N22264,1979,4, NA, GM,BOB,1979-07-10 18:00, TS,25.0,-92.3,55,996,atcf,64.41199999999999,62.059,main
33091,1979191N22264,1979,4, NA, GM,BOB,1979-07-11 0:00, TS,26.2,-91.6,65,988,atcf,74.042,74.059,main
33092,1979191N22264,1979,4, NA, GM,BOB,1979-07-11 6:00, TS,27.8,-91.1,65,991,atcf,74.042,70.415,main
33093,1979191N22264,1979,4, NA, GM,BOB,1979-07-11 12:00, TS,29.1,-90.6,65,986,atcf,74.042,77.087,main
33094,1979191N22264,1979,4, NA, NA,BOB,1979-07-11 18:00, TS,31.0,-90.2,40,992,atcf,42.727,69.087,main
33095,1979191N22264,1979,4, NA, NA,BOB,1979-07-12 0:00, TS,32.5,-89.9,30,998,atcf,17.645,57.788999999999994,main
33096,1979191N22264,1979,4, NA, NA,BOB,1979-07-12 6:00, TS,34.0,-89.7,25,1002,atcf,5.031000000000001,45.641999999999996,main
33097,1979191N22264,1979,4, NA, NA,BOB,1979-07-12 12:00, TS,35.9,-89.1,25,1004,atcf,5.031000000000001,38.284,main
33098,1979191N22264,1979,4, NA, NA,BOB,1979-07-12 18:00, TS,37.2,-87.8,25,1006,atcf,5.031000000000001,26.919,main
33099,1979191N22264,1979,4, NA, NA,BOB,1979-07-13 0:00, TS,38.5,-86.5,25,1006,atcf,5.031000000000001,26.919,main
33100,1979191N22264,1979,4, NA, NA,BOB,1979-07-13 6:00, TS,38.8,-85.3,25,1006,atcf,5.031000000000001,26.919,main
33101,1979191N22264,1979,4, NA, NA,BOB,1979-07-13 12:00, TS,39.0,-84.0,25,1007,atcf,5.031000000000001,21.551,main
33102,1979191N22264,1979,4, NA, NA,BOB,1979-07-13 18:00, TS,39.0,-82.7,25,1008,atcf,5.031000000000001,15.950999999999999,main
33103,1979191N22264,1979,4, NA, NA,BOB,1979-07-14 0:00, TS,39.0,-81.3,20,1009,atcf,0.8740000000000001,9.984,main
33104,1979191N22264,1979,4, NA, NA,BOB,1979-07-14 6:00, TS,38.7,-80.1,20,1009,atcf,0.8740000000000001,9.984,main
33105,1979191N22264,1979,4, NA, NA,BOB,1979-07-14 12:00, TS,38.3,-78.8,20,1010,atcf,0.8740000000000001,5.681,main
33106,1979191N22264,1979,4, NA, NA,BOB,1979-07-14 18:00, TS,37.9,-77.7,20,1010,atcf,0.8740000000000001,5.681,main
33107,1979191N22264,1979,4, NA, NA,BOB,1979-07-15 0:00, TS,37.5,-76.5,20,1011,atcf,0.8740000000000001,3.78,main
33108,1979191N22264,1979,4, NA, NA,BOB,1979-07-15 6:00, TS,36.8,-76.3,20,1011,atcf,0.8740000000000001,3.78,main
33109,1979191N22264,1979,4, NA, NA,BOB,1979-07-15 12:00, TS,36.0,-76.0,20,1012,atcf,0.8740000000000001,2.14,main
33110,1979191N22264,1979,4, NA, NA,BOB,1979-07-15 18:00, TS,35.0,-76.3,20,1012,atcf,0.8740000000000001,2.14,main
33111,1979191N22264,1979,4, NA, NA,BOB,1979-07-16 0:00, TS,34.0,-76.5,20,1013,atcf,0.8740000000000001,1.348,main
33112,1979191N22264,1979,4, NA, NA,BOB,1979-07-16 6:00, TS,33.5,-75.8,20,1013,atcf,0.8740000000000001,1.348,main
33113,1979191N22264,1979,4, NA, NA,BOB,1979-07-16 12:00, TS,33.0,-75.0,20,1014,atcf,0.8740000000000001,0.775,main
33128,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-15 12:00, TS,12.5,-46.3,20,1014,atcf,0.8740000000000001,0.775,main
33129,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-15 18:00, TS,12.8,-48.4,20,1014,atcf,0.8740000000000001,0.775,main
33130,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-16 0:00, TS,13.4,-50.4,25,1012,atcf,5.031000000000001,2.14,main
33131,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-16 6:00, TS,14.6,-52.1,25,1012,atcf,5.031000000000001,2.14,main
33132,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-16 12:00, TS,15.7,-53.8,30,1011,atcf,17.645,3.78,main
33133,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-16 18:00, TS,16.5,-55.5,30,1011,atcf,17.645,3.78,main
33134,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-17 0:00, TS,17.0,-57.2,30,1011,atcf,17.645,3.78,main
33135,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-17 6:00, TS,17.5,-58.8,30,1011,atcf,17.645,3.78,main
33136,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-17 12:00, TS,17.8,-60.3,35,1011,atcf,32.623000000000005,3.78,main
33137,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-17 18:00, TS,18.0,-62.1,40,1010,atcf,42.727,5.681,main
33138,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-18 0:00, TS,18.2,-63.8,35,1010,atcf,32.623000000000005,5.681,main
33139,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-18 6:00, TS,18.3,-65.4,30,1011,atcf,17.645,3.78,main
33140,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-18 12:00, TS,18.4,-67.0,30,1011,atcf,17.645,3.78,main
33141,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-18 18:00, TS,18.5,-68.5,25,1012,atcf,5.031000000000001,2.14,main
33142,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-19 0:00, TS,18.7,-69.5,20,1012,atcf,0.8740000000000001,2.14,main
33143,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-19 6:00, TS,18.8,-70.5,20,1012,atcf,0.8740000000000001,2.14,main
33144,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-19 12:00, TS,18.8,-71.4,20,1012,atcf,0.8740000000000001,2.14,main
33145,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-19 18:00, TS,19.0,-72.4,20,1012,atcf,0.8740000000000001,2.14,main
33146,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-20 0:00, TS,19.0,-73.3,20,1013,atcf,0.8740000000000001,1.348,main
33147,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-20 6:00, TS,19.2,-74.7,20,1013,atcf,0.8740000000000001,1.348,main
33148,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-20 12:00, TS,19.5,-76.7,20,1013,atcf,0.8740000000000001,1.348,main
33149,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-20 18:00, TS,20.0,-78.7,20,1013,atcf,0.8740000000000001,1.348,main
33150,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-21 0:00, TS,20.6,-80.4,20,1013,atcf,0.8740000000000001,1.348,main
33151,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-21 6:00, TS,21.4,-82.2,25,1013,atcf,5.031000000000001,1.348,main
33152,1979197N13314,1979,6, NA, CS,CLAUDETTE,1979-07-21 12:00, TS,22.1,-83.5,30,1012,atcf,17.645,2.14,main
33153,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-21 18:00, TS,22.8,-85.0,30,1010,atcf,17.645,5.681,main
33154,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-22 0:00, TS,23.5,-86.5,30,1007,atcf,17.645,21.551,main
33155,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-22 6:00, TS,24.0,-87.4,30,1007,atcf,17.645,21.551,main
33156,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-22 12:00, TS,24.5,-88.5,30,1007,atcf,17.645,21.551,main
33157,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-22 18:00, TS,25.0,-89.5,30,1006,atcf,17.645,26.919,main
33158,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-23 0:00, TS,25.4,-90.5,30,1005,atcf,17.645,32.311,main
33159,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-23 6:00, TS,25.9,-91.4,30,1004,atcf,17.645,38.284,main
33160,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-23 12:00, TS,26.4,-92.4,35,1003,atcf,32.623000000000005,42.121,main
33161,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-23 18:00, TS,26.9,-92.9,35,1003,atcf,32.623000000000005,42.121,main
33162,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-24 0:00, TS,27.5,-93.4,35,1003,atcf,32.623000000000005,42.121,main
33163,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-24 6:00, TS,28.3,-93.5,40,1003,atcf,42.727,42.121,main
33164,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-24 12:00, TS,28.8,-93.7,45,1002,atcf,50.43600000000001,45.641999999999996,main
33165,1979197N13314,1979,6, NA, GM,CLAUDETTE,1979-07-24 18:00, TS,29.6,-93.9,45,1000,atcf,50.43600000000001,51.358999999999995,main
33166,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-25 0:00, TS,30.3,-93.9,40,997,atcf,42.727,59.766000000000005,main
33167,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-25 6:00, TS,30.3,-94.3,35,998,atcf,32.623000000000005,57.788999999999994,main
33168,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-25 12:00, TS,30.5,-94.8,30,1000,atcf,17.645,51.358999999999995,main
33169,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-25 18:00, TS,30.5,-95.2,30,1001,atcf,17.645,49.193000000000005,main
33170,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-26 0:00, TS,30.2,-95.3,30,1001,atcf,17.645,49.193000000000005,main
33171,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-26 6:00, TS,30.6,-95.1,30,1002,atcf,17.645,45.641999999999996,main
33172,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-26 12:00, TS,30.8,-95.4,25,1003,atcf,5.031000000000001,42.121,main
33173,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-26 18:00, TS,31.3,-96.3,25,1004,atcf,5.031000000000001,38.284,main
33174,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-27 0:00, TS,31.8,-96.6,20,1004,atcf,0.8740000000000001,38.284,main
33175,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-27 6:00, TS,32.7,-96.4,20,1006,atcf,0.8740000000000001,26.919,main
33176,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-27 12:00, TS,34.0,-95.9,15,1007,atcf,0.18899999999999997,21.551,main
33177,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-27 18:00, TS,35.3,-95.3,15,1007,atcf,0.18899999999999997,21.551,main
33178,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-28 0:00, TS,36.4,-94.6,15,1007,atcf,0.18899999999999997,21.551,main
33179,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-28 6:00, TS,37.8,-93.4,15,1008,atcf,0.18899999999999997,15.950999999999999,main
33180,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-28 12:00, TS,38.6,-91.0,15,1009,atcf,0.18899999999999997,9.984,main
33181,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-28 18:00, TS,38.8,-88.0,15,1009,atcf,0.18899999999999997,9.984,main
33182,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-29 0:00, TS,39.0,-85.2,15,1010,atcf,0.18899999999999997,5.681,main
33183,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-29 6:00, TS,39.0,-82.8,15,1011,atcf,0.18899999999999997,3.78,main
33184,1979197N13314,1979,6, NA, NA,CLAUDETTE,1979-07-29 12:00, TS,39.0,-80.2,15,1011,atcf,0.18899999999999997,3.78,main
33224,1979238N12324,1979,9, NA, NA,DAVID,1979-08-25 12:00, TS,11.7,-36.1,25,1008,atcf,5.031000000000001,15.950999999999999,main
33225,1979238N12324,1979,9, NA, NA,DAVID,1979-08-25 18:00, TS,11.7,-38.2,25,1007,atcf,5.031000000000001,21.551,main
33226,1979238N12324,1979,9, NA, NA,DAVID,1979-08-26 0:00, TS,11.7,-40.3,30,1006,atcf,17.645,26.919,main
33227,1979238N12324,1979,9, NA, NA,DAVID,1979-08-26 6:00, TS,11.6,-42.2,35,1005,atcf,32.623000000000005,32.311,main
33228,1979238N12324,1979,9, NA, NA,DAVID,1979-08-26 12:00, TS,11.6,-44.0,40,1003,atcf,42.727,42.121,main
33229,1979238N12324,1979,9, NA, NA,DAVID,1979-08-26 18:00, TS,11.6,-45.5,45,998,atcf,50.43600000000001,57.788999999999994,main
33230,1979238N12324,1979,9, NA, NA,DAVID,1979-08-27 0:00, TS,11.7,-47.0,55,990,atcf,64.41199999999999,71.294,main
33231,1979238N12324,1979,9, NA, NA,DAVID,1979-08-27 6:00, TS,11.8,-48.5,65,980,atcf,74.042,82.079,main
33232,1979238N12324,1979,9, NA, NA,DAVID,1979-08-27 12:00, TS,11.8,-50.0,80,966,atcf,85.15,90.855,main
33233,1979238N12324,1979,9, NA, NA,DAVID,1979-08-27 18:00, TS,11.9,-51.5,95,954,atcf,91.67,95.07799999999999,main
33234,1979238N12324,1979,9, NA, NA,DAVID,1979-08-28 0:00, TS,12.2,-52.9,115,947,atcf,96.564,96.925,main
33235,1979238N12324,1979,9, NA, NA,DAVID,1979-08-28 6:00, TS,12.5,-54.4,125,941,atcf,98.469,97.963,main
33236,1979238N12324,1979,9, NA, NA,DAVID,1979-08-28 12:00, TS,12.8,-55.7,130,938,atcf,99.04,98.363,main
33237,1979238N12324,1979,9, NA, NA,DAVID,1979-08-28 18:00, TS,13.2,-56.9,125,941,atcf,98.469,97.963,main
33238,1979238N12324,1979,9, NA, NA,DAVID,1979-08-29 0:00, TS,13.7,-58.0,120,944,atcf,97.803,97.507,main
33239,1979238N12324,1979,9, NA, NA,DAVID,1979-08-29 6:00, TS,14.2,-59.2,120,942,atcf,97.803,97.777,main
33240,1979238N12324,1979,9, NA, CS,DAVID,1979-08-29 12:00, TS,14.8,-60.3,125,938,atcf,98.469,98.363,main
33241,1979238N12324,1979,9, NA, CS,DAVID,1979-08-29 18:00, TS,15.3,-61.6,125,933,atcf,98.469,98.962,main
33242,1979238N12324,1979,9, NA, CS,DAVID,1979-08-30 0:00, TS,15.6,-62.8,130,929,atcf,99.04,99.23100000000001,main
33243,1979238N12324,1979,9, NA, CS,DAVID,1979-08-30 6:00, TS,16.0,-64.2,140,925,atcf,99.574,99.428,main
33244,1979238N12324,1979,9, NA, CS,DAVID,1979-08-30 12:00, TS,16.3,-65.2,145,924,atcf,99.8,99.471,main
33245,1979238N12324,1979,9, NA, CS,DAVID,1979-08-30 18:00, TS,16.6,-66.2,150,924,atcf,99.88,99.471,main
33246,1979238N12324,1979,9, NA, CS,DAVID,1979-08-31 0:00, TS,16.8,-67.3,145,927,atcf,99.8,99.311,main
33247,1979238N12324,1979,9, NA, CS,DAVID,1979-08-31 6:00, TS,17.0,-68.3,145,928,atcf,99.8,99.281,main
33248,1979238N12324,1979,9, NA, CS,DAVID,1979-08-31 12:00, TS,17.2,-69.1,145,927,atcf,99.8,99.311,main
33249,1979238N12324,1979,9, NA, CS,DAVID,1979-08-31 18:00, TS,17.9,-69.7,150,926,atcf,99.88,99.37799999999999,main
33250,1979238N12324,1979,9, NA, NA,DAVID,1979-09-01 0:00, TS,18.8,-70.4,130,953,atcf,99.04,95.281,main
33251,1979238N12324,1979,9, NA, NA,DAVID,1979-09-01 6:00, TS,19.3,-72.0,100,978,atcf,92.94,84.226,main
33252,1979238N12324,1979,9, NA, CS,DAVID,1979-09-01 12:00, TS,19.7,-73.7,65,1002,atcf,74.042,45.641999999999996,main
33253,1979238N12324,1979,9, NA, NA,DAVID,1979-09-01 18:00, TS,20.6,-74.6,60,1002,atcf,69.835,45.641999999999996,main
33254,1979238N12324,1979,9, NA, NA,DAVID,1979-09-02 0:00, TS,21.3,-75.2,65,997,atcf,74.042,59.766000000000005,main
33255,1979238N12324,1979,9, NA, NA,DAVID,1979-09-02 6:00, TS,21.9,-75.5,70,990,atcf,78.944,71.294,main
33256,1979238N12324,1979,9, NA, NA,DAVID,1979-09-02 12:00, TS,23.0,-76.3,70,984,atcf,78.944,78.971,main
33257,1979238N12324,1979,9, NA, NA,DAVID,1979-09-02 18:00, TS,23.9,-77.4,75,979,atcf,82.04299999999999,83.38,main
